,phonetics_id,names,phonetics
5469,209,kassala,KUH-SEL-LAH
5470,6208,rigoberta,ree-goh-BEHR-tah
5471,988,biti, BEET-eh
5472,22171,prisha,Pree-shah
5473,24183,tashana,tuh-SHAH-nuh
5474,22349,rafael,rah-FA-el
5475,4290,woerner, VEHR-nehr
5476,23474,sharlene,SHAR-leen
5477,16331,farhad,Fahr-hahd
5478,23183,satnam,Saht-nahm
5479,18049,isadora ,ee-sah-doh-rah
5480,19967,maja,mah-yah
5481,16279,faidra,FYE-drah
5482,18787,kamaljeet,Kuh-mahl-jeet
5483,10255,sabri,SAH-bree
5484,1329,demaci, dee-MAH-chee
5485,3091,nzomukunda, (n)zoo-moo-KOON-dah
5486,4608,andrus,ahn-DROOS
5487,8050,dahoumane,dah-hoo-MAHN
5488,25081,vuoristo,VOO-ris-toh
5489,19621,leylo,LAY-loh
5490,873,barbalat, bahr-bah-LAHT
5491,24766,vaani,Vah-nee
5492,2532,lugo, LOO-goh
5493,10892,vetchy,VEH-chee
5494,693,andang, AHN-dahng
5495,16167,euthymia,yoo-THEE-mee-ah
5496,18203,jaehyun,Jay-hyun
5497,23123,sanni,SAN-nee
5498,7900,caruana,kah-roo-AH-nah
5499,17364,harbhajan,Hahr-bhuh-jahn
5500,2823,mitrofanov, mee-troh-FAHN-awf
5501,596,agni,AHG-nee
5503,16486,fidisoa,fee-dee-soh-ah
5504,22005,peilong,Pay-Long
5505,14688,cawad,CHAH-wad
5506,22817,roxane,roks-AH-neh
5507,11903,ashleigh,ASH-lee
5508,4155,uetake, oo-A-tah-KEH
5509,21183,nisreen,nis-REEN
5510,5353,alberto,al-BEHR-toh
5511,9788,nyachae,nyahch-EYE
5512,3587,sahinkaya, shah-HIHN-kah-yah
5513,6273,benjamin,BEHN-jah-mihn
5514,15765,eithne ,eth-nyuh
5515,22881,ruun,ROON
5516,15595,durdona ,door-doh-nah
5517,3724,sendashonga, sehn-dah-SHOHNG-ah
5518,4459,abdulsalami,ahb-doo-sah-LAM-ee
5519,13723,anwuli,Ah-nwoo-lee
5520,16009,eoghan ,oh-un
5521,6797,mirwais,MEER-WAYSS
5522,4739,abbas,ah-BAHS
5523,4397,zivkovic, ZHIHV-koh-vihch
5524,15527,doha,DOH-hah
5525,8994,kiszczak,KEESH-chahk
5526,16253,faduma,fah-DOO-mah
5527,13550,amol,A-mol
5528,11416,simratpal,sihm-rat-PAHL
5529,12093,shivani,shi-VAH-nee
5530,7483,aoun,OW-N
5531,17858,ilari,EE-lah-ree
5532,8443,gillibrand,JIHL-ih-brand
5533,4587,idi,EE-dee
5534,1715,gnaedinger, guh-NAY-deeng-ehr
5535,18370,jawad,Jah-wahd
5536,22892,saabiriin,sah-BEER-een
5537,15195,damien,Da-mee-eh
5538,17094,grigoropoulou,gree-goh-roh-POO-loo
5539,4289,witaszczyk, vee-TAHSH-chihk
5540,13183,afsaneh,Af-sah-neh
5541,6857,kenichiro,keh-NEE-chee-roh
5542,24776,vagner,VAHG-ner
5543,13397,alexiou,ah-LEK-see-oo
5544,23184,satoshi,sah-toh-shee
5545,16756,gangwan,gahng-wahn
5546,18895,karina ,kah-ree-nah
5547,5334,fred,FREHD
5548,25075,vulase,voo-lah-seh
5549,11361,ramil,rah-mil
5550,25052,vladimir,Vlah-DEE-meer
5551,3438,raufi, rah-OO-fee
5552,23063,sameer,Sah-meer
5553,332,ouadi,WAH-dee
5554,12670,kwan,KWAHN
5555,15784,ekkapoom,ehk-kah-poom
5556,8049,dahlan,dah-LAHN
5557,9140,kuzmuk,KOOZ-MOOK
5558,5623,khalil,khah-LEEL
5559,13391,alexandridis,ah-leks-ahn-DREE-dees
5560,18905,karla,KAR-lah
5561,3524,rumsfeld, RUHMS-fehld
5562,20099,mantas,MAHN-tahs
5563,758,aslakhanov, ahs-lah-KAH-nawf
5564,15686,efe,Eh-feh
5565,11690,arjun,AR-jun
5566,630,aksu, AHK-soo
5567,2414,kwasniewski, kvahsh-NYEHF-skee
5568,2528,lubbers, LUH-buhrs
5569,793,ayalew, eye-YAH-loo
5570,9226,linic,LIH-nihch
5571,16295,fakorede,Fah-koh-reh-deh
5572,16360,farxaan,far-HAHN
5573,641,al-saadi, ahl-SAH-dee
5574,18309,japleen,Jahp-leen
5575,15462,dilrabo ,deel-rah-bo
5576,13726,anya,Ah-nyah
5577,19991,makri,MAH-kree
5578,657,aleman, ah-lay-MAHN
5579,2193,kemakeza, keh-mah-KEH-zah
5580,2056,jokonya, joh-KOHN-yah
5581,14815,chepchumba,CHEHP-choom-bah
5582,11201,harshpreet,Harsh-preet
5583,21093,nidia,nee-dee-ah
5584,15380,dervla ,der-vla
5585,12282,navinbhai,nah-veen-by
5586,4059,thiam, TYAHM
5587,14751,chaiwat,chai-waht
5588,18119,issaree,ee-sah-REE
5589,23693,simukonda ,see-moo-kon-dah
5590,19843,maarit,MAHR-eet
5591,18719,kadir,kah-deer
5592,10911,voinovich,VOY-noh-vihch
5593,20304,maxime,Mah-ksim
5594,10498,siderov,SEE-dehr-awf
5595,18577,jori,YOH-ree
5597,9319,majko,M-EYE-koh
5598,10926,vukcevic,VOOK-cheh-vihch
5599,19065,khalil,kha-LEEL
5600,10502,sieda,SEE-dah
5601,23402,shanade,shuh-NADE
5602,1655,geghamian, gheh-KHAH-mee-ahn
5603,9607,muawad,moo-AH-wahd
5604,2238,kholstov, kohl-STAWF
5605,5526,moinuddin,m-wee-noo-DEEN
5606,16312,fanli,Fahn-Lee
5607,19590,leontiou,leh-ON-tee-oo
5608,22541,ravshan ,rahv-shahn
5609,7775,boesak,BOO-sack
5610,10273,sahakian,sah-hah-kee-YAHN
5611,12576,hyuhn,HYUHN
5612,21019,nelson,nel-sawn
5613,8306,firouzi,FIH-ROO-ZEE
5614,24498,tsetsegmaa,tseht-sehg-mah
5615,5200,themba,TEHM-bah
5616,25841,zamiir,zah-MEER
5617,23322,seungwoo,Seung-woo
5618,20528,mirwais,Meer-wah-ees
5619,14607,candelaria,kahn-deh-lah-ree-ah
5621,20072,manoa,mah-noh-ah
5622,15096,daania,DAH-nee-ah
5623,23932,surya,SOO-ryah
5624,18010,irfan,Eer-fahn
5625,17764,idiris,ee-DEE-rees
5626,3214,paracha, pah-RAH-chah
5627,19454,laura,lau-rah
5628,15409,dewi,DEH-wee
5629,4748,aloyzas,ah-loh-EE-zahs
5630,3320,poplasen, poh-PLAH-shehn
5631,5732,ghazi,GAH-zee
5632,10853,vagnorius,VAHG-nohr-ee-uhs
5633,21289,nong,Nohng
5634,11479,omatte,oh-MAT-ay
5635,14610,candra,CHAHN-drah
5636,1888,hirsch, HEERS-ch
5637,20747,myra,mai-ruh
5638,13820,artemis,ahr-TEH-mis
5639,12451,francis,FRAN-sihs
5640,12127,disha,Dee-sha
5641,8084,demeksa,deh-MEHK-sah
5642,15395,devansh,Deh-vahnsh
5643,13524,ami,ah-mee
5644,13944,awadalla,ah-wah-DAL-lah
5645,7878,caldera,kahl-DAY-rah
5646,10935,waldheim,VAHLT-h-eye-m
5647,1600,furundzija, foo-ROON-jee-ah
5648,12349,dhillon,DHIHL-awn
5649,4328,yeo, YOH
5650,9368,marcos,MAHR-kohs
5651,23094,samuela,sah-moo-eh-lah
5652,3756,shahrani, shah-rah-NEE
5653,16432,felix,feh-leeks
5654,24432,tobias,toh-bee-ahs
5655,7770,bobetko,boh-BEHT-koh
5656,17428,hasan,HA-san
5657,25629,yishai,yih-SHAI
5658,14068,bahira,bah-HEE-rah
5659,26003,zuleica,zoo-LAY-kah
5660,13351,alejandro,ah-leh-hahn-droh
5661,10534,sisulu,soo-SOO-loo
5662,11046,zeidan,zee-DAN
5663,8260,essid,eh-SEED
5664,21458,oisin ,uh-sheen
5665,15344,delphine,Dell-feen
5666,18081,isidore,Ee-see-dawr
5667,15366,denis,DEE-nee-eess
5668,22648,rihab,REE-hab
5669,8346,funes,FOO-nehs
5670,16852,georgios,YOR-ghee-os
5671,15267,dariusz ,dah-ryoosh
5672,11975,rohin,roh-in
5673,1473,elaraby, ehl-AH-rah-bee
5674,4184,vajgl, V-EYE-gll
5675,7785,boly,boh-LEE
5676,9381,marsicanin,mahr-SHEE-chah-neen
5677,10805,tupou,TOO-poh
5678,21993,pawanpreet,Puh-wahn-preet
5679,7696,belyatsky,behl-YAHT-skee
5680,1495,erignac, a-reen-YAHK
5681,5245,shirin,SHEE-REEN
5682,21638,opal,OH-pahl
5683,17929,indra,Ind-ra
5684,10844,uspahkich,oohs-PAHS-kihhh
5685,3968,sutyagin, soo-TYAH-ghihn
5686,1179,chaudhari, CHOW-deh-ree
5687,8644,hortefeux,OHR-teh-fuh
5688,11703,terry,TER-ee
5689,12584,hsiang, SHAHNG
5690,15457,diljit,Dihl-jeet
5691,6282,festus,FEHS-tuhs
5692,17081,grete,GREH-teh
5693,4332,yezhkov, YEHZH-kawv
5694,19213,kohana,koh-hah-nah
5695,10148,remadna,reh-MAHD-nah
5696,22569,reema,REE-mah
5697,6332,alivera,ah-lee-VEH-rah
5698,25215,weiwei,Way-Way
5699,19555,leocadia,leh-oh-kah-dee-ah
5700,25478,yanping,Yahn-Ping
5701,6243,tahmineh,tah-mee-NEH
5702,20552,mohamad,MO-ha-mad
5703,15715,egor,YEH-gohr
5704,4082,tokcan, TOHK-jahn
5705,8485,gotovina,gaw-TAW-vee-nah
5706,977,bildt, BEELT
5707,14523,brónach ,broh-nukh
5708,4419,zyuganov, zyoo-GAHN-awf
5709,14522,brónach ,bro-nakh
5710,22009,peiyu,Pay-Yoo
5711,25494,yaquub,yah-KOOb
5712,24653,ulises,oo-lee-sehs
5713,22694,ritsa,REET-sah
5714,3723,seltsovsky, sehlt-SAWV-skee
5715,21226,nkirote,nkee-ROH-teh
5716,20508,miray,mee-rah-ee
5717,16010,eoghann ,oh-in
5718,24139,taoyu,Tow-Yoo
5719,1239,cisse, SEE-say
5720,19783,ludwig,luu-dveek
5721,7745,birdal,beer-DAHL
5722,15078,csenge,chen-geh
5723,12947,abdel-razek,ahb-DELrah-ZEK
5724,21890,papandreou,pah-PAHN-dreh-oo
5725,9840,onusumba,oh-noo-SOOM-bah
5726,18337,jasminder,Jahs-min-dehr
5727,6692,arben,ahr-BEHN
5728,21642,ophelia,oh-FEEL-yah
5729,3083,nyachae, nyahch-EYE
5730,13055,adan,Ah-dahn
5731,14497,bovorn,boh-VAWN
5732,11360,ramanpreet,ra-man-preet
5734,16086,esihle,eh-see-hleh
5735,11243,kamaldeep,Ka-mal-deep
5736,11114,anmolpreet,An-mol-preet
5737,16997,gizem,gee-zehm
5738,3088,nzapayeke, (n)zah-pah-YAY-KAY
5739,17138,guleid,goo-LEYD
5740,2632,mansour, mahn-SOOR
5741,5881,riaz,REE-ahz
5742,10134,rau,RAH-OH
5743,13858,asha,A-sha
5744,12039,jack,JAK
5745,18166,izabela ,ee-zah-beh-lah
5746,11382,sachin,SAH-chin
5747,20797,nahom,nah-hawm
5748,3233,patil, PAH-tihl
5749,1844,hasanquliyev, hah-sahn-goo-LEE-ehv
5750,14882,chinua,chee-noo-ah
5751,22605,renata,heh-NAH-tah
5752,12575,se-hyun,SAY
5753,18195,jad,JAD
5754,10195,rospigliosi,rohs-pihg-lee-OH-see
5755,15455,dilek,dee-lek
5756,1366,dion, dee-OH(n)
5757,11017,yusefian,yoo-seh-fee-AHN
5758,10930,vural,VOO-rawl
5759,7348,adamishin,ah-dah-MEE-shihn
5761,6210,francis,frown-SEHS
5762,3022,neira, NAY-rah
5763,23961,syrrou,SEER-roo
5764,10731,thatcher,THAT-chehr
5765,21255,nodir ,noh-deer
5766,3114,ojeda, oh-HAY-dah
5767,16690,gábor,gaah-bor
5768,14209,bayar,bah-yahr
5769,7907,cavic,CHAH-vihch
5770,755,ashirkulov, ah-sheer-KOO-lawf
5771,6640,colin,KOH-lihn
5772,3,al-tuwaitha,al-too-WAY-thah
5773,18991,kazantzidou,kah-zahn-TZEE-doo
5774,6261,mohamed,moh-hah-MEHD
5775,17519,heloise,Eh-loh-eez
5776,809,azzam, ah-ZAM
5777,553,abubakar, ah-boo-BAH-kahr
5778,20636,mukuka ,moo-koo-kah
5779,14442,blathnat ,blaw-nat
5780,19222,kolinio,koh-lee-nee-oh
5781,8965,khloponin,KLAW-poh-neen
5782,2156,karoui, kah-roo-EE
5783,5875,jhalanath,JAHL-ah-naht
5784,18086,isidoros,ee-see-DOH-rohs
5785,5906,amy,ey-mee
5786,16065,esam,EE-sahm
5787,12927,abbas,AB-bahs
5788,18347,jasveer,Jahs-veer
5789,11520,oluwabunmi,oh-loo-wa-boon-mee
5790,9045,kongolo,kohn-GOH-loh
5791,16262,faeng,fah-eng
5792,11539,sabreena,Sa-bree-nuh
5793,5310,kadoura,kah-DOO-rah
5794,17223,gyuri,Gyoo-ree
5795,25364,xianghe,Shee-ahng-Huh
5796,24712,ursula,UR-soo-lah
5798,9220,lim,LEEM
5799,2320,kopanja, KOH-pahn-yah
5800,25859,zawadi,zah-WAH-dee
5801,8356,gagarin,gah-GAH-reen
5802,4582,luis,loo-EESH
5803,1896,holovaty, hoh-loh-VAH-tee
5804,5831,oscar,ahs-KAHR
5805,1995,izetbegovic, ihz-eht-BEHG-oh-vihch
5806,896,basit, BAH-siht
5807,3876,socrates, SAH-krah-tehsh
5808,16507,filippou,fee-LEEP-poo
5809,22340,rados?aw ,rah-doh-swahf
5810,1007,blocher, BLAW-kehr
5811,18355,jatin,Juh-tin
5812,23351,shadane,shuh-DAYN
5813,7266,larissa,lah-RIH-sah
5814,23642,silas,SEE-lahs
5815,23768,solène,soh-lehn
5816,24453,tomer,TOH-meir
5817,7273,cheery,CHEER-ee
5818,11809,brigette,brih-jet
5819,15102,daeun,Dah-eun
5820,24490,trofimovna,TROH-fee-mohv-nah
5821,1704,gioura, ghee-OH-rah
5822,9401,matic,MAH-tihch
5823,10914,volodin,vaw-LAW-deen
5824,12937,abdelaziz,ab-del-ah-ZEEZ
5825,23084,samran,sahm-rahn
5826,24946,victor,Vik-tawr
5827,20475,mindaugas,min-DOW-gahs
5828,1698,gillard, GIH-lahrd
5829,5650,zivorad,ZHIH-voh-rahd
5830,13696,antoine,ahn-twahn
5831,19187,kito,KEE-toh
5832,1486,enkhbold, EHNK-bohld
5833,20990,ndung'u,ndoo-ng-goo
5834,13299,akintomiwa,Ah-keen-toh-mee-wah
5835,6148,radomir,RAH-doh-meer
5836,8899,kasparov,kahs-PAH-rawf
5837,403,sheremyetyevo,sheh-reh-MYEH-tyeh-vah
5838,19195,kiyoshi,kee-yoh-shee
5839,20092,manraj,Mahn-rahj
5840,22730,rohini,Roh-hee-nee
5841,23008,sakura,sah-koo-rah
5842,2435,lahoud, lah-HOO-D
5843,15877,el-masri,elMAHS-ree
5844,8334,frckovski,FEHRCH-kawf-skee
5845,20992,ndwiga,ndee-wig-ah
5846,7239,mesfin,MEHS-fihn
5847,10784,trujillo,troo-HEE-yoh
5848,4576,joaqin,wah-KEEN
5849,23260,sena,seh-nah
5850,16562,fitsum,feet-soom
5851,9653,mutalibov,moo-tah-LEE-bawv
5852,13042,adaeze,Ah-dah-eh-zeh
5853,15060,constantin,Kohn-stahn-tahn
5854,469,ute,YEWT
5855,24192,tashika,tuh-SHEE-kuh
5856,24400,tilde,TIL-deh
5857,18157,iwona ,ee-voh-nah
5858,15839,elhadi,el-HAH-dee
5859,25884,zeliha,zeh-lee-hah
5860,5432,negasso,neh-GAH-soh
5861,7073,makiko,MAH-KEE-KOH
5862,669,allende, ah-YEHN-day
5863,24729,usman,uhs-mahn
5864,17506,hélène,Ay-lehn
5865,10732,therassan,TEH-rah-sah(n)
5866,3704,schwimmer, SH-VIHM-ehr
5867,11801,abigail,a-bi-gayl
5868,23437,shantay,SHAN-tay
5869,11591,rachelle,ruh-shel
5870,5728,zmago,z-MAH-goh
5871,7829,brdjanin,brr-JAH-nihn
5872,14061,bahar,Bah-hahr
5873,13261,airidas,AY-ree-dahs
5874,853,baldizon, bahl-deh-ZOHN
5875,22932,sachin,Suh-cheen
5876,13857,asha,Aa-shaa
5877,16714,gacalo,gah-CHAH-lo
5878,12360,xavier,ZEY-vee-er
5879,20049,manish,Muh-neesh
5880,6474,milton,MIHL-tuhn
5881,21749,oszkár,oss-kaar
5882,24440,tolulope,Toh-loo-loh-peh
5883,1962,inouye, ee-NOH-way
5884,19298,kunda ,koon-dah
5885,11209,himanshi,He-man-shee
5886,7602,baheer,bah-HEER
5887,11310,navjeet,nav-jeet
5888,6951,aafia,AH-fee-ah
5889,20413,metuisela,meh-too-ee-seh-lah
5890,20332,mbogo,MBOH-goh
5891,6483,sadako,SAH-DAH-KOH
5892,21573,oluwatofunmi,Oh-loo-wah-toh-foon-mee
5893,21118,nikhil,Ni-khil
5894,8125,diskin,DIHS-kihn
5895,8507,gryzlov,greez-LAWF
5896,6703,ilan,ee-LAHN
5897,24185,tashara,tuh-SHAH-ruh
5898,12981,abdullah,ab-DUHL-lah
5899,3849,singson, SIHNG-suhn
5900,15070,cristiana,krees-tee-ah-nah
5901,8825,kaessmann,KAYSS-mahn
5902,5134,thomas,TAHM-ahs
5903,18302,jános,yaah-nohsh
5904,5202,miloran,MEE-loh-rahn
5905,10151,remkes,REHM-kehs
5906,871,bararunyeretse, bah-rah-roon-yeh-REHT-seh
5907,12749,ledo,LAY-doh
5908,4559,arnaldo,ahr-NAHL-doh
5910,12393,islamiya,ihs-lah-MEE-ah
5911,5090,fabien,fah-bee-EHN
5912,708,antadze, ahn-TAHD-zeh
5913,15545,donghai,Dohng-High
5914,5203,cetin,CHEH-tihn
5915,19166,kirillov,kee-ree-LOHF
5916,1620,galic, GAH-leech
5917,12302,devidas,dee-vee-DAHS
5918,22428,rajiv,Ra-jiv
5919,1450,dzidziguri, zihd-zih-GOOR-ih
5920,7828,brazauskas,brah-ZAWS-kahs
5921,20450,mikhalovna,MEE-khah-lohv-nah
5922,13200,ágnes,ahg-nehsh
5923,18321,järvinen,YAHR-vee-nen
5924,5682,sakina,sah-KEE-nah
5925,226,kopassus,koh-PAH-soos
5926,521,abaya, ahb-EYE-yah
5927,20709,muthama,moo-thah-mah
5928,21583,omaima,OH-my-mah
5929,18333,jasmeet,Jahs-meet
5930,21060,ngure,NGOO-reh
5931,16768,gaoxiang,Goww-Shyahng
5932,10109,rajoy,rah-HOY
5933,127,fulani,foo-LAH-nee
5934,13276,aist?,AIS-teh
5935,7122,aca,AHT-sah
5936,3370,quijano, kee-HAH-noh
5937,24551,tyra,TY-ruh
5938,19375,lakshman,Luhksh-muhn
5939,7442,almatov,ahl-MAH-tawf
5940,3468,richard, ree-SHAHR(d)
5941,4946,bosko,BAHSH-koh
5942,6872,claudio,KLOH-dee-oh
5943,25243,widya,WEED-yah
5944,10871,vazquez,VAHS-kehss
5945,8488,gourgue,GOORG
5946,9603,msika,(m)SEE-kah
5947,25821,zaira,zai-rah
5948,8352,gabrichidze,gah-bree-CHEET-zeh
5949,15066,corentin,Koh-rahn-tahn
5950,7629,bandic,BAHN-(uh)-dihch
5951,3466,ribauw, ree-BOH
5952,16243,fadia,FAH-dee-ah
5953,13878,asmus,AS-mus
5954,5383,elyor,EHL-yoor
5955,10588,spiliotopoulos,speel-yoh-TOH-poh-lohss
5956,6050,limor,lee-MOHR
5957,1246,coeme, koh-EHM
5958,4548,toussaint,TOO-saah(n)
5959,4706,fateh,FAT-eh
5960,14227,beatriz ,beh-ah-trees
5961,14408,birgit,beer-gheet
5962,12272,teniola,Ten-ee-oh-la
5963,4096,tornay, TOHR-nay
5964,5356,basil,B-ASS-ihl
5966,9838,ono,AW-noh
5967,18258,jamal,Jah-mahl
5968,2631,mankiw, MAN-kew
5969,2470,leghari, leh-GAH-ree
5970,20922,natsuko,naht-soo-koh
5971,12618,girija,ghih-REE-jeh
5972,15161,dalia,DA-lee-ah
5973,862,bandaranaike, bahn-deh-rahn-EYE-eh-keh
5974,12782,lenin,LEH-nihn
5975,11709,morgan,MOR-guhn
5976,3257,persson, PEHR-shohn
5977,4391,ziemelis, zheh-MAY-lihs
5978,15722,ehsan,Eh-san
5979,7008,abdolkarim,ahb-dohl-kah-REEM
5980,1157,ceric, (t)SEH-reech
5981,17997,ira,Ee-ruh
5982,22443,ramanjit,Rah-mahn-jeet
5983,15230,daniella,dah-nee-EL-lah
5984,24998,viljo,VEEL-yoh
5985,24025,tahir,Tah-heer
5986,20622,muborak ,moo-boh-rahk
5987,5071,kinza,KEEN-zah
5988,23050,sama,SAH-mah
5989,20170,mariana ,mah-ree-ah-nah
5990,20996,nebiyou,neh-bee-yoo
5991,25301,wynona,Wai-noh-nuh
5992,23669,simon,see-mohn
5993,22082,piedad,pee-eh-dahd
5994,9358,mantu,MAHN-too
5995,8080,delic,DEH-leech
5996,10363,sayyed,SAH-yehd
5997,8328,fradkov,frahd-KAWF
5998,9924,paroubek,PAH-roh-behk
5999,1416,dubyna, doo-BEE-nah
6000,16601,folasade,foh-lah-sah-dey
6001,5513,lucio,LOO-see-oh
6002,9440,medvedkov,mehd-VEHD-kawv
6003,2154,karmal, KAHR-mahl
6004,3407,rajoelina, rah-joh-ee-LEEN-ah
6005,22843,rujira,roo-JEE-rah
6006,16581,florent,Floh-rahn
6007,12379,jasna,YAHS-neh
6008,12406,chunwang,CHOON-WAHNG
6009,15987,eniola,Eh-nee-oh-lah
6010,10774,tovar,toh-VAHR
6011,17293,halil,hah-leel
6012,16156,eunseok,Eun-suhk
6013,19370,lakhvir,Luhk-veer
6014,24778,vahid,Vah-heed
6015,20489,minjae,Meen-jae
6016,9989,pique,PEE-kay
6017,19840,maalik,MAH-leek
6018,1635,garang, GAH-rang
6019,1674,ghali, GAH-lee
6020,24849,varun,Va-run
6021,7763,blejer,BLEH-hehr
6022,11284,manharjyot,Man-har-jyot
6023,9623,mujica,moo-HEE-kah
6024,12281,shrikant,shree-kant
6025,2674,maskhadov, mahs-KAH-dawf
6026,18438,jianqiang,Jyen-Chee-ahng
6027,4845,rogatien,roh-GAH-see-ehn
6028,10270,sagradyan,sah-grahd-YAHN
6029,26001,zuhur,ZOO-hur
6030,9660,muzito,moo-ZEE-toh
6031,16988,gitonga,gee-tohn-gah
6032,11462,vishal,vih-shahl
6033,12569,ian, EE-ehn
6034,10729,thackeray,TAHK-eh-ray
6035,19221,kolawole,Koh-lah-woh-leh
6036,7197,vintsuk,VIHNT-sook
6037,5546,mokhtar,MOHK-tahr
6038,23905,sumit,Suh-meet
6039,15166,dalili,dah-lee-lee
6040,23292,serafim,SEH-rah-feem
6041,9511,miller,MEE-lehr
6042,3213,papoulias, pah-POOL-yahs
6043,13407,algimantas,ahl-gih-MAHN-tahs
6044,21973,paula,paw-lah
6045,1689,ghufron, GOO-fruhn
6046,9212,levy,LAY-vee
6047,23823,sri,SREE
6048,3924,stepashin, steh-PAH-shihn
6049,9445,mehralizadeh,MAY-hehr-ah-lee-zah-DEH
6050,15196,damilola,Dah-mee-loh-lah
6051,9631,muligande,moo-lih-GAHN-deh
6052,6997,nicephore,NEE-seh-fohr
6053,24280,teshome,teh-shoh-meh
6054,25788,zafar,ZAH-far
6055,21437,odon,oh-dohn
6056,15894,eloisa,eh-loh-EE-sah
6057,15791,eko,EH-koh
6058,10335,sarkozy,sahr-koh-ZEE
6059,16698,gabriela ,gah-bree-eh-lah
6060,2911,mughniyeh, mohg-NEE-eh
6061,24472,trevin,TREH-vin
6062,12498,al-sheikh,ah-SHAYK
6063,5768,jamileh,jam-ee-LAY
6064,3577,safar, SAH-fahr
6065,25606,yewande,Yeh-wahn-deh
6066,5109,roberto,rohb-AIR-toh
6067,7320,abdelshafi,ahb-doo-SHAH-fee
6068,4071,timofte, tih-MAWF-teh
6069,9199,leghari,leh-GAH-ree
6070,22619,renjiro,ren-jee-roh
6071,11506,benson,ben-sun
6072,8470,golovlyov,gaw-lahv-L-YAWF
6073,18525,joelson,zho-EL-sohn
6074,20781,nadim,Na-dim
6075,11256,khushboo,Khush-boo
6076,336,pasok,pah-SAWK
6077,22080,piaras ,pyar-is
6078,6028,pavlo,pahv-LAW
6079,16728,gagansar,Guh-gahn-sahr
6080,8241,erbakan,AIR-bah-kahn
6081,14416,birthe,BEER-theh
6082,15532,dominga,doh-meen-gah
6083,13795,arjun,ahr-joon
6084,13154,adrien,Ad-ree-en
6085,19798,luka,LOO-kah
6086,6609,josep,JOH-sehp
6087,22467,ranadi,rah-nah-dee
6088,18932,kasonde ,kah-sohn-deh
6089,790,awali, ah-WAH-lee
6090,16726,gaganpreet,Guh-gahn-preet
6091,3289,pires, PEE-rehsh
6092,9205,lepper,LEH-pehr
6093,21112,niinistö,NEE-nis-tuh
6094,14270,benedikt,be-ne-dikt
6095,9691,napolitano,NAH-poh-lee-TAH-noh
6096,4061,thinley, TIHN-lay
6097,15144,dáiríne ,dah-reen
6098,2436,lainez, l-eye-NEHSS
6099,8502,gross,GROHSS
6100,2580,magomedov, mah-goh-MYEH-dawf
6101,23315,seulgi,Seul-gee
6102,3249,pereira, pee-RAY-rah
6103,187,janjaweed,jahn-jah-WEED
6104,2379,kubura, KOO-boo-rah
6105,17762,idil,EE-dil
6106,24581,ubadah,oo-BAH-dah
6107,10105,rajha,RAHJ-hah
6108,25150,walmir,vahl-MEER
6109,1665,georgadze, ghee-ohr-GAHD-zeh
6110,3244,pelosi, peh-LOH-see
6111,20919,natsu,nah-tsoo
6112,22344,raed,ray-ED
6113,986,bishara, bih-SHAH-rah
6114,16250,fadlalla,fad-LAH-lah
6115,1879,herzog, HEHRT-sawg
6116,25129,wais,Wah-ees
6117,14794,charlotte,shar-loht-teh
6118,17100,grishma,Grish-ma
6120,18681,junyoung,Joon-yoong
6121,8623,hierro,ee-EH-roh
6122,6732,angelo,AHN-heh-loh
6123,21871,paolo,pah-oh-loh
6124,25260,willy,VIL-lee
6125,22689,rita,REE-tah
6126,14588,callista,kah-LEES-tah
6127,2917,mukabaramba, moo-kah-bah-RAHM-bah
6128,9693,narain,NAH-RAH-EHN
6129,7563,ayeva,ah-YAY-vah
6130,18936,kassim,kah-seem
6132,1096,bulua, bool-WAH
6133,11312,navkiran,nav-kee-ran
6134,4554,khizry,heez-REE
6135,19523,lehto,LEH-toh
6136,23636,siikala,SEE-kah-lah
6137,12946,abdel-rahman,ahb-DELrah-MAHN
6138,13837,arushi,Aa-roo-shee
6140,14430,björn,byurn
6141,23999,tadhgan ,taw-gan
6142,12505,ahura,ah-hoo-RAH
6143,15782,ekkalak,ehk-kah-lahk
6144,12801,lanqing,LAHN-CHEENG
6145,5038,georges,ZH-OHR-ZH
6146,17559,heyong,Huh-Yohng
6147,5538,nizar,nee-ZAHR
6148,11905,charlie,CHAR-lee
6149,25958,zoe,SO-eh
6150,14550,buthaina,boo-THAHY-nah
6151,18494,jivana,Jee-vah-nuh
6152,3369,quijandria, kee-hahn-DREE-ah
6153,25409,xoom,zoom
6154,4637,rauf,rah-OOF
6155,10237,rychetsky,REE-heht-skee
6156,12444,iev,EE-oh
6157,11324,palakpreet,pah-lak-preet
6158,19126,kimemia,kee-MEH-mee-ah
6159,15821,elenoa,eh-leh-noh-ah
6160,4176,uzan, OO-zahn
6161,4087,tomcic, TOHM-chihch
6162,3133,onishchenko, aw-NEE-shehn-kaw
6163,2385,kuehnl, KOO-nehl
6164,16388,fatma,faht-mah
6165,2355,krajisnik, KRAH-yeesh-nihk
6166,19023,kerttu,KER-too
6167,22252,qiuyue,Chyo-Yweh
6168,1357,diemu, DYEH-moo
6169,10244,saavedra,sah-VAY-drah
6170,18862,karanpreet,Kuh-rahn-preet
6171,25198,wati,wah-tee
6172,294,moquegua,moh-KAY-gwah
6173,11221,japanpreet,Ja-pan-preet
6174,23926,suraya,soo-rahy-ah
6175,20783,nadine,nah-DEEN
